StudentID;Age;Gender;Ethnicity;ParentalEducation;StudyTimeWeekly;Absences;Tutoring;ParentalSupport;Extracurricular;Sports;Music;Volunteering;GPA;GradeClass
1866;15;1;0;2;5.365.520.409.071.130;15;0;2;0;0;0;0;1.385.696.220.554.560;4.0
1867;15;0;0;2;0.819564444997809;8;0;2;0;0;0;1;2.240.923.948.684.620;3.0
1868;16;0;2;2;14.101.265.684.107.500;12;1;1;1;0;0;0;2.116.723.382.234.450;3.0
1869;17;1;0;1;9.019.730.052.966.870;22;0;2;0;0;0;1;10.366.568.343.647.200;4.0
1870;16;1;1;1;20.150.568.791.915.200;11;0;2;0;0;0;0;16.174.602.067.259.800;4.0
1871;15;0;0;1;14.150.456.379.560.800;26;0;3;0;0;0;0;0.8659455421420207;4.0
1872;18;1;0;1;0.6234981822384245;21;0;4;0;1;0;0;13.202.459.872.226.300;4.0
1873;16;1;2;2;17.403.933.809.844.800;24;0;2;1;0;0;1;12.597.646.826.652.200;4.0
1874;15;1;0;3;27.730.505.822.660.700;28;0;2;1;0;0;0;0.08157318441514638;4.0
1875;16;1;0;4;25.462.375.749.345;16;0;2;0;1;1;0;16.896.730.848.454.300;4.0
1876;17;0;1;2;35.134.459.593.716.900;26;0;3;0;0;0;1;0.46042164975954214;4.0
1877;16;1;1;1;19.205.327.169.841.300;1;0;1;1;0;0;0;3.577.043.897.429.730;0.0
1878;16;1;1;1;1.386.338.720.507.690;12;0;2;1;0;0;0;20.878.721.266.068.700;3.0
1879;15;0;0;3;16.027.430.709.272.700;0;0;3;1;0;0;0;33.695.843.618.327.900;1.0
1880;15;0;0;2;795.269.971.465.506;25;0;0;0;0;0;0;0.0;4.0
1881;15;1;2;2;6.726.254.550.099.110;27;0;1;0;0;0;0;0.09465159168077011;4.0
1882;16;0;1;2;4.689.680.135.663.390;18;0;3;0;1;0;0;14.053.156.279.015.700;4.0
1883;17;1;2;2;9.612.960.566.248.170;10;0;1;0;0;0;0;1.878.264.180.025.780;4.0
1884;18;1;2;3;1.103.657.467.068.330;4;0;2;1;0;0;0;2.871.904.770.418.770;2.0
1885;18;0;2;0;12.635.496.873.055.100;0;1;2;0;0;0;0;37.079.480.402.167.500;0.0
1886;15;1;0;2;514.237.007.997.389;19;0;2;0;0;1;0;11.748.680.910.745.300;4.0
1887;15;1;0;3;18.973.081.618.059.800;29;1;1;1;0;0;0;0.9954496418804064;4.0
1888;16;1;2;1;3.395.169.964.142.710;12;1;4;0;1;0;0;25.287.112.567.899.200;2.0
1889;18;1;0;2;19.313.063.495.328.200;7;0;0;1;1;0;0;25.968.344.902.614.500;2.0
1890;15;0;0;1;0.29712245015007577;5;0;3;0;0;0;0;246.060.677.377.515;3.0
1891;17;0;2;4;9.622.513.836.336.910;28;1;0;0;0;0;0;0.5477807235419316;4.0
1892;17;1;2;0;6.667.356.762.331.250;16;0;2;0;1;0;0;1.803.054.426.736.240;4.0
1893;15;0;0;2;8.982.468.278.605.010;11;1;1;0;0;0;0;23.099.758.477.693.900;3.0
1894;15;1;0;1;1.141.329.157.961.570;0;0;1;0;0;0;0;30.933.639.433.242.800;1.0
1895;18;1;0;2;871.178.316.025.418;2;0;1;0;0;0;0;26.159.007.236.869.900;2.0
1896;18;1;2;1;82.969.370.060.319;13;0;2;0;1;0;0;227.691.831.821.056;3.0
1897;16;1;3;1;1.465.446.830.826.610;25;0;2;1;0;0;0;10.515.315.263.472.100;4.0
1898;18;1;0;2;13.717.525.501.729.200;7;0;1;0;1;0;0;2.747.706.159.044.370;2.0
1899;17;0;0;3;16.665.425.640.716.900;10;0;4;0;0;0;0;26.216.701.040.126.800;2.0
1900;17;1;2;1;4.999.179.624.789.910;26;1;1;0;0;0;0;0.24329809384427448;4.0
1901;15;0;0;1;12.190.570.195.081.200;13;1;2;0;0;0;0;21.947.065.208.246.200;3.0
1902;18;0;1;2;11.703.895.707.857.000;7;0;1;0;0;0;1;2.639.906.487.707.330;2.0
1903;16;1;3;2;7.394.756.217.453.770;28;1;2;0;1;0;0;0.8334934182533646;4.0
1904;17;1;0;3;9.721.150.838.053.610;2;1;3;0;0;0;0;3.402.401.590.802.240;1.0
1905;17;1;1;1;6.275.642.866.114.570;6;1;2;0;0;1;0;26.162.916.954.361.800;2.0
1906;16;1;0;2;2.836.887.952.339.700;27;0;1;0;0;0;0;0.33971538496845155;4.0
1907;16;1;0;1;4.276.024.213.254.650;18;1;1;1;0;0;1;16.977.287.802.151.900;4.0
1908;17;0;2;1;21.102.729.280.240.200;3;0;3;0;0;0;0;2.356.856.806.870.200;3.0
1909;17;1;0;2;13.661.391.503.802.400;24;0;1;0;0;0;0;0.8456248398851254;4.0
1910;16;1;3;2;1.321.454.786.218.300;15;1;2;1;0;1;0;2.246.545.273.169.080;3.0
1911;17;0;1;2;19.012.127.431.597.400;12;0;1;1;1;0;0;24.786.991.828.290.500;3.0
1912;15;0;0;1;14.593.568.272.944.800;19;0;1;1;0;1;1;13.742.882.826.190.400;4.0
1913;15;1;0;2;1.040.916.775.122.620;18;1;1;0;1;0;0;13.553.810.454.285.800;4.0
1914;16;0;0;2;17.684.903.478.579.000;4;0;3;1;0;0;0;3.060.490.750.087.920;1.0
1915;18;1;0;4;17.253.503.258.914.500;22;1;3;1;0;0;0;15.569.571.221.233.600;4.0
1916;16;0;0;1;8.866.406.415.453.970;4;1;2;1;0;0;0;3.219.531.247.903.170;1.0
1917;16;0;0;1;11.717.261.010.558.400;19;0;1;0;1;0;0;1.150.153.548.429.540;4.0
1918;18;1;0;1;19.521.566.649.450.300;23;0;2;0;0;1;1;13.214.293.024.924.300;4.0
1919;18;0;2;2;10.646.087.276.963.300;3;1;2;1;1;0;0;34.913.265.883.378.100;1.0
1920;18;0;1;1;18.106.436.567.521.700;1;0;2;0;0;1;1;38.695.867.242.043.600;0.0
1921;15;0;2;3;16.607.751.562.037.200;25;1;0;0;0;0;1;0.17046361325298065;4.0
1922;17;0;0;1;3.821.037.374.173.650;12;1;4;0;0;0;0;2.197.387.290.025.690;3.0
1923;15;0;0;3;8.815.098.868.826.350;29;0;2;0;0;0;0;0.021155582754513902;4.0
1924;17;0;1;1;11.695.136.166.746.000;15;0;4;0;0;1;0;2.386.799.507.281.260;3.0
1925;15;1;0;2;16.324.557.037.256.000;21;1;0;0;1;0;0;13.610.312.878.747.200;4.0
1926;17;1;0;3;19.765.242.302.863.700;1;0;1;1;1;0;0;35.106.808.899.730.700;0.0
1927;15;0;2;1;7.777.029.929.482.320;18;0;1;0;1;0;0;14.373.707.502.913.800;4.0
1928;18;1;2;4;0.9483127228016985;16;1;3;0;1;1;0;18.044.174.585.321.600;4.0
1929;16;1;1;2;16.023.430.065.906.400;4;1;2;1;1;0;0;3.262.269.864.334.140;1.0
1930;15;1;0;3;12.087.614.381.656.100;24;0;3;0;1;0;0;1.169.658.238.097.330;4.0
1931;17;0;2;2;39.708.571.773.640.300;17;0;3;0;0;0;0;14.015.509.339.508.200;4.0
1932;18;1;1;1;9.896.569.132.428.400;27;0;3;0;0;1;0;0.5496018253589585;4.0
1933;15;0;2;1;14.846.204.910.674.400;22;1;3;0;0;0;0;15.165.082.679.194.300;4.0
1934;15;1;2;1;15.408.235.741.372.800;20;1;3;0;0;0;0;20.322.195.117.185.300;3.0
1935;18;0;2;0;999.236.823.997.524;17;1;3;1;1;0;0;2.289.299.775.238.680;3.0
1936;15;0;1;1;6.104.290.602.577.180;7;0;2;1;0;0;0;20.866.877.409.952.300;3.0
1937;16;1;0;1;1.947.485.164.076.980;26;1;3;1;0;0;1;16.676.669.904.535.000;4.0
1938;15;1;1;2;13.267.252.219.129.800;14;1;3;0;0;0;0;25.958.890.506.964.100;2.0
1939;16;0;1;2;8.164.750.386.925.970;12;0;2;0;0;0;0;19.507.691.766.596.400;4.0
1940;16;1;2;1;5.609.264.484.093.040;12;0;4;0;0;0;0;21.025.418.985.543.500;3.0
1941;18;1;0;1;14.622.059.660.071.200;15;1;0;0;0;0;0;13.791.671.997.209.600;4.0
1942;15;1;0;2;4.843.668.911.875.350;21;0;2;0;0;0;0;0.6721996800613397;4.0
1943;18;0;2;1;34.341.997.794.737.600;19;0;1;1;0;1;0;11.416.385.674.703;4.0
1944;15;0;2;0;10.596.677.779.241.400;12;0;1;0;0;0;1;16.210.121.147.431.600;4.0
1945;15;1;3;1;5.799.747.852.882.830;19;0;3;0;0;0;1;11.221.109.734.183.000;4.0
1946;17;1;2;3;125.781.028.984.723;1;0;4;0;0;0;0;3.402.044.108.383.000;1.0
1947;15;1;1;3;23.587.734.974.846.600;2;0;3;0;0;0;0;2.683.854.738.684.950;2.0
1948;18;0;1;1;13.098.822.091.346.400;14;1;4;1;0;1;0;29.968.562.787.082.300;2.0
1949;16;0;2;2;5.665.930.559.954.040;22;1;1;1;1;0;0;12.848.657.108.072.900;4.0
1950;15;1;1;2;0.004858688690254631;18;1;1;0;0;0;0;12.010.533.026.138.600;4.0
1951;17;1;1;2;25.387.211.534.835.200;12;0;2;0;1;0;0;19.780.217.184.381.300;4.0
1952;18;1;0;2;1.867.230.755.670.180;4;1;3;1;1;0;1;3.836.698.640.240.590;0.0
1953;15;1;0;2;17.347.092.782.307.100;25;1;0;1;1;0;0;11.799.034.066.853.400;4.0
1954;18;1;2;1;4.672.180.640.724.730;21;0;4;1;0;0;0;15.400.594.595.413.600;4.0
1955;17;1;0;0;15.567.438.090.909.800;5;0;3;0;0;0;1;31.588.582.622.212.400;1.0
1956;17;0;0;2;12.171.431.863.479.400;13;0;4;0;0;0;1;17.524.968.355.129.900;4.0
1957;18;1;0;3;1.941.809.422.899.730;3;1;2;0;0;0;0;30.451.134.821.460.900;1.0
1958;15;0;0;2;7.472.113.190.681.180;21;0;2;0;1;1;0;11.656.039.458.580.200;4.0
1959;16;1;0;3;13.629.212.250.343.400;18;1;3;1;0;0;0;17.857.607.910.876.600;4.0
1960;17;1;0;4;12.707.144.484.783.700;22;0;3;0;1;0;0;0.8411087173537893;4.0
1961;15;0;3;1;7.924.946.936.328.110;6;0;1;0;1;0;0;2.397.182.557.625.910;3.0
1962;15;0;1;2;1.927.635.322.376.360;3;1;4;0;0;0;0;3.576.909.015.459.060;0.0
1963;16;0;0;2;10.779.617.489.002.400;1;0;3;1;0;1;0;32.251.582.751.891.600;1.0
1964;17;0;0;4;5.757.590.066.696.890;26;0;0;0;0;0;0;0.0;4.0
1965;17;1;1;4;2.405.419.262.572.130;6;1;1;0;0;1;0;28.066.977.641.918.200;2.0
1966;15;0;0;2;14.070.566.803.630.600;2;1;2;1;0;0;0;3.421.837.670.026.280;1.0
1967;15;1;2;1;12.897.120.868.594.500;14;0;2;0;1;0;1;21.053.092.787.971.100;3.0
1968;16;0;1;2;7.478.774.272.075.490;0;0;3;0;0;0;0;31.609.020.911.559.200;1.0
1969;16;1;2;1;19.018.827.037.316.600;1;0;0;0;0;0;0;2.993.541.560.404.550;2.0
1970;17;1;0;2;0.44405625975700636;9;1;3;1;0;0;0;2.490.220.425.623.970;3.0
1971;18;1;1;3;6.074.477.032.636.510;15;0;3;1;0;1;0;21.308.327.796.408.100;3.0
1972;17;1;0;1;18.421.389.725.991.600;24;0;1;1;0;0;1;0.8384648733197381;4.0
1973;15;1;3;2;6.418.708.766.388.800;27;0;2;1;0;1;0;0.6767710334068527;4.0
1974;17;1;1;2;5.045.056.677.103.400;14;1;1;1;0;0;0;17.359.565.115.853.100;4.0
1975;18;0;0;2;10.684.408.198.624.900;23;1;1;1;0;0;0;12.545.726.181.427.600;4.0
1976;16;1;0;1;16.476.034.998.410.700;14;1;2;0;0;0;0;19.226.882.349.760.100;4.0
1977;18;0;0;2;2.062.935.217.567.220;13;0;4;1;0;0;0;21.919.984.196.063.700;3.0
1978;18;0;1;3;18.860.414.192.914.700;21;1;1;0;1;1;0;1.757.523.486.205.050;4.0
1979;18;1;0;3;1.590.145.762.362.320;13;0;2;1;0;0;0;19.241.023.198.927.700;4.0
1980;16;0;1;1;3.625.005.111.031.030;5;0;1;1;0;0;0;28.079.741.296.204.600;2.0
1981;18;1;0;3;14.240.159.223.963.200;13;1;1;0;0;0;0;2.138.772.677.122.640;3.0
1982;18;0;1;2;76.991.744.527.511.400;16;0;2;0;0;1;0;13.638.410.472.397.300;4.0
1983;18;1;2;1;8.045.893.561.526.370;17;0;3;0;1;0;0;1.722.726.052.159.260;4.0
1984;15;0;2;0;15.665.801.848.777.300;19;1;0;0;1;0;0;11.921.084.719.956.900;4.0
1985;18;1;2;1;19.255.696.159.614.600;18;0;4;0;0;0;0;15.347.823.896.807.800;4.0
1986;16;1;0;3;25.331.174.569.438.700;29;0;0;0;1;0;0;0.11524321095829132;4.0
1987;18;1;0;2;8.412.604.737.576.380;16;0;3;0;1;0;0;1.562.359.564.441.750;4.0
1988;18;1;1;2;961.883.216.168.607;15;0;3;1;0;0;0;2.096.032.624.938.280;3.0
1989;16;0;0;1;75.262.363.390.999.500;7;1;2;0;1;0;0;30.092.383.227.043.000;1.0
1990;18;1;0;2;72.637.824.743.245.000;6;0;1;0;0;0;0;2.071.108.064.884.560;3.0
1991;16;0;0;0;10.453.733.512.319.300;19;1;2;0;0;1;0;17.473.564.518.959.800;4.0
1992;18;0;0;1;13.710.772.411.252.400;27;0;3;1;1;0;0;10.798.673.690.024.200;4.0
1993;16;0;0;2;8.724.288.342.400.900;11;0;3;0;0;1;0;2.271.400.211.003.180;3.0
1994;18;1;2;1;38.958.760.528.785.300;8;0;2;0;1;0;0;2.117.233.031.215.410;3.0
1995;18;0;0;3;16.320.670.046.041.300;26;1;2;0;0;0;0;0.7435923583787316;4.0
1996;15;0;1;1;16.051.214.963.032.500;13;0;3;0;1;0;0;1.892.745.844.623.000;4.0
1997;15;0;0;2;9.727.832.561.777.870;19;1;4;0;0;0;0;158.646.418.895.305;4.0
1998;18;1;1;2;596.901.322.295.521;0;0;3;0;0;1;0;3.512.322.894.833.640;0.0
1999;18;1;0;2;12.761.854.515.929.000;9;1;3;0;0;1;0;2.629.211.521.173.760;2.0
2000;17;0;2;1;5.763.042.715.548.060;16;1;2;1;1;0;0;1.836.642.800.001.110;4.0
2001;16;1;2;0;4.720.158.606.474.240;16;1;3;1;0;1;0;1.834.359.140.428.020;4.0
2002;17;1;0;3;14.610.293.080.526.500;16;1;3;0;0;0;1;17.660.559.772.918.800;4.0
2003;15;0;3;1;0.806504794419014;3;0;3;1;0;1;1;3.201.710.217.015.240;1.0
2004;15;0;3;3;18.953.694.206.918.700;16;1;2;0;0;0;0;12.638.907.719.337.200;4.0
2005;15;1;2;4;0.13576348047179554;17;0;2;0;1;1;1;14.277.243.762.746.900;4.0
2006;15;0;2;1;3.058.863.729.508.520;19;0;2;0;0;1;1;10.707.079.518.820.500;4.0
2007;18;1;0;1;13.798.001.742.091.800;22;0;2;0;0;0;1;0.8327175057955102;4.0
2008;15;1;1;2;19.916.047.355.598.300;1;0;2;0;0;0;0;31.302.227.945.215.600;1.0
2009;18;1;0;4;5.776.199.399.081.790;7;0;3;1;0;0;0;25.370.989.505.724.400;2.0
2010;18;1;0;3;29.853.602.533.849.400;12;0;2;1;0;0;0;1.671.076.181.781.790;4.0
2011;15;1;3;2;4.819.925.159.918.350;22;0;1;0;1;1;0;0.8165506596743497;4.0
2012;15;1;0;2;18.722.511.430.802.600;24;0;3;0;1;0;0;11.314.027.355.141.800;4.0
2013;16;0;2;1;10.403.204.460.487.900;29;0;3;0;0;0;0;0.3331542282930413;4.0
2014;17;0;2;4;7.296.361.926.157.130;21;1;2;0;0;0;0;14.890.630.202.510.000;4.0
2015;15;1;2;4;17.467.829.158.184.300;19;1;1;0;1;0;0;16.833.300.315.712.200;4.0
2016;16;1;3;1;7.899.805.410.980.640;21;1;4;1;0;0;0;19.219.421.337.361.200;4.0
2017;16;1;0;1;6.700.171.399.153.910;14;0;3;0;0;0;0;19.400.069.221.827.000;4.0
2018;17;0;0;1;4.145.650.450.994.710;19;0;1;1;0;0;0;10.658.486.732.058.400;4.0
2019;18;1;0;1;7.555.936.478.188.220;22;1;0;0;0;0;0;0.9689861311254953;4.0
2020;15;0;0;3;6.333.687.120.338.520;8;1;2;1;0;0;0;2.686.144.990.139.590;2.0
2021;17;1;0;1;13.546.079.185.962.800;2;1;3;1;1;0;0;3.520.612.391.633.880;0.0
2022;15;1;0;0;5.791.654.093.414.540;2;0;1;1;0;0;0;28.159.732.956.810.700;2.0
2023;16;0;2;1;11.543.994.928.451.200;1;0;2;1;1;0;0;3.487.510.668.221.950;1.0
2024;16;0;1;4;1.317.843.300.639.450;0;1;2;0;0;1;0;35.921.289.778.598.000;0.0
2025;18;1;0;2;38.257.831.339.302.800;13;0;3;0;0;0;0;15.784.416.654.580.500;4.0
2026;16;1;1;2;8.148.105.432.226.970;16;0;2;1;0;1;0;18.860.081.741.258.300;4.0
2027;16;1;0;1;18.738.985.078.173.900;12;1;2;0;1;0;0;2.366.010.872.187.280;3.0
2028;17;0;0;4;75.450.397.143.139.000;18;1;4;1;0;1;0;2.434.934.378.846.430;3.0
2029;15;0;2;3;13.281.482.423.996.600;29;0;1;0;0;0;0;0.39318647136243035;4.0
2030;15;0;1;1;5.101.744.448.427.960;22;0;1;0;1;1;0;0.7132676650608875;4.0
2031;17;0;2;0;25.406.715.194.646.300;14;1;3;0;1;1;0;2.574.449.970.243.320;2.0
2032;18;0;0;0;11.707.320.016.010.000;26;0;1;1;1;0;0;0.7005398668998437;4.0
2033;15;0;2;1;61.082.699.708.550.200;24;1;3;1;0;1;0;1.586.289.237.455.220;4.0
2034;16;1;1;2;31.532.205.359.381.500;13;1;0;0;1;0;0;2.058.575.292.693.280;3.0
2035;15;1;1;3;3.480.208.960.322.480;1;1;1;0;0;0;0;31.296.400.506.375.500;1.0
2036;16;0;1;2;15.215.186.167.739;6;1;4;1;1;0;0;3.539.198.711.532.370;0.0
2037;18;1;2;3;0.3167614188974843;16;0;2;1;1;1;0;20.599.666.562.818.100;3.0
2038;17;1;1;2;11.156.202.514.708.600;17;0;3;0;1;1;1;1.756.035.494.723.180;4.0
2039;15;0;1;2;7.589.227.611.869.290;5;0;1;1;1;0;0;26.226.010.520.500.700;2.0
2040;17;1;3;2;10.130.999.998.170.900;26;0;1;0;0;0;0;0.2628611666623931;4.0
2041;15;0;2;1;11.256.604.744.292.000;20;0;3;0;1;1;0;17.044.150.885.682.200;4.0
2042;16;0;0;1;6.267.353.889.145.560;7;0;2;0;0;0;0;21.044.499.314.712.500;3.0
2043;17;1;2;2;5.902.177.203.685.700;27;1;2;1;1;1;0;0.8375123196439725;4.0
2044;15;0;0;0;14.668.036.986.698.100;26;0;0;1;1;0;0;0.556828032953946;4.0
2045;16;0;0;1;17.425.539.762.423.100;1;0;2;1;0;0;0;33.501.309.740.346.100;1.0
2046;17;0;1;2;38.516.326.491.705.500;0;0;3;1;0;0;0;32.796.462.241.624.300;1.0
2047;17;0;3;4;1.952.375.210.702.970;15;0;3;0;1;0;0;15.563.289.566.907.100;4.0
2048;15;0;3;2;17.955.916.127.840.500;6;0;3;1;0;0;1;28.463.787.534.192.200;2.0
2049;15;0;0;3;69.979.092.729.479.700;21;0;3;0;0;0;0;1.137.899.800.685.290;4.0
2050;15;0;1;2;11.026.347.813.256.200;23;0;2;1;0;0;0;13.917.877.793.457.200;4.0
2051;16;0;0;2;7.190.862.890.400.060;10;1;2;0;0;0;0;2.182.795.221.152.230;3.0
2052;15;1;3;2;25.160.467.269.210.200;14;1;3;1;0;0;0;22.538.711.785.078.100;3.0
2053;17;1;3;3;11.786.632.898.954.500;12;1;1;1;0;0;0;22.540.200.372.432.700;3.0
2054;17;1;1;2;10.502.817.035.392.500;29;0;1;1;0;0;0;0.3925490106038808;4.0
2055;15;0;2;2;4.059.871.183.823.940;23;0;4;1;1;0;0;1.484.857.697.467.830;4.0
2056;15;0;2;2;9.037.380.893.045.550;1;0;0;0;0;0;0;2.672.093.364.300.080;2.0
2057;18;1;1;2;15.938.950.080.312.900;13;0;1;1;0;0;0;18.315.112.814.407.700;4.0
2058;17;1;0;1;11.808.522.062.157.800;23;0;2;0;0;1;0;0.7581829737450007;4.0
2059;16;1;0;0;1.938.346.541.339.890;5;0;3;1;0;0;0;29.381.754.672.014.400;2.0
2060;18;0;1;0;10.960.429.944.582.700;8;1;2;1;0;1;0;30.549.241.250.380.500;1.0
2061;15;1;1;3;14.054.765.985.791.700;27;0;2;0;1;0;0;0.9175822003619482;4.0
2062;15;1;0;1;15.854.068.115.615.000;6;0;4;1;0;1;0;34.608.846.527.317.100;1.0
2063;17;0;3;1;12.582.351.572.685.300;17;0;3;0;0;0;0;18.419.077.493.711.300;4.0
2064;15;1;0;2;30.531.632.908.156.700;23;0;3;1;1;0;0;1.185.985.514.478.240;4.0
2065;16;0;1;1;14.203.465.331.803.200;8;1;0;1;0;1;0;24.222.306.855.709.300;3.0
2066;17;0;1;2;13.546.836.921.630.300;22;0;1;0;0;0;0;0.9126606733812742;4.0
2067;15;0;1;1;0.4885376588126644;3;0;2;0;1;0;0;3.073.304.472.562.810;1.0
2068;17;1;1;4;8.234.953.351.804.860;8;0;1;0;0;0;0;21.672.829.561.454.400;3.0
2069;15;1;0;3;6.659.004.939.247.460;3;0;0;1;1;0;0;25.538.644.982.316.400;2.0
2070;15;0;0;3;1.338.824.128.507.280;11;0;1;1;0;1;0;24.486.025.189.472.500;3.0
2071;15;1;1;2;4.322.716.246.218.410;3;1;2;0;0;1;0;34.632.393.046.516.800;1.0
2072;16;1;1;2;11.817.438.459.485.100;24;1;3;1;1;0;0;1.442.868.859.303.520;4.0
2073;16;1;0;1;1.826.411.923.628.340;29;1;3;0;0;0;0;0.9131278090050235;4.0
2074;17;1;2;0;15.956.047.444.172.100;23;0;0;0;0;1;0;0.923753224971706;4.0
2075;15;0;0;0;1.842.915.472.433.060;19;0;2;0;1;1;0;18.435.970.826.083.600;4.0
2076;15;1;1;2;195.701.193.386.538;13;0;1;0;0;0;0;20.966.454.405.051.300;3.0
2077;16;0;2;2;0.21340254012325532;23;1;2;0;1;0;0;0.875367123899009;4.0
2078;15;0;0;2;12.454.825.527.549.500;23;1;2;0;1;0;0;14.490.003.209.615.300;4.0
2079;16;1;0;0;825.678.795.517.813;6;1;2;0;0;1;0;30.811.935.547.787.400;1.0
2080;15;0;2;2;17.197.089.806.702.400;25;0;3;1;0;0;0;11.187.524.053.837.000;4.0
2081;17;1;1;2;5.036.294.040.182.630;12;0;3;0;0;0;0;20.622.007.000.872.000;3.0
2082;15;1;1;2;19.620.589.782.301.500;21;0;3;0;1;0;0;15.629.116.353.425.700;4.0
2083;15;0;2;2;12.274.159.390.874.900;7;0;3;0;0;1;0;249.283.810.766.837;3.0
2084;18;0;2;1;15.870.748.044.576.600;22;0;3;0;0;1;0;11.001.720.410.942.100;4.0
2085;16;0;3;3;17.119.910.564.553.600;4;0;3;0;0;0;0;2.693.598.515.909.960;2.0
2086;15;0;1;2;3.669.157.695.177.300;11;1;2;0;0;0;0;16.848.422.066.992.100;4.0
2087;15;1;0;1;15.168.073.460.684.000;12;0;2;1;0;1;0;2.423.585.366.966.060;3.0
2088;18;1;0;1;0.43973044078647217;28;0;3;1;1;0;0;0.40505261304081247;4.0
2089;18;1;0;2;16.337.559.717.875.600;19;0;0;0;0;0;0;0.6513407024247787;4.0
2090;16;0;1;3;0.27898037383822905;13;0;3;0;0;0;0;17.948.597.502.988.200;4.0
2091;18;0;0;2;13.142.376.781.225.400;27;1;4;0;1;0;0;0.9636319307546236;4.0
2092;17;0;3;1;7.301.878.404.636.110;17;0;3;0;0;0;0;19.307.827.968.987.400;4.0
2093;18;1;1;3;12.229.897.054.383.900;26;0;0;1;1;0;0;0.9943347506957514;4.0
2094;17;0;1;2;13.920.628.139.782.200;23;1;2;1;0;0;0;13.543.270.341.452.400;4.0
2095;16;1;0;2;6.849.504.383.726.080;24;0;3;1;0;1;0;0.7035731437813568;4.0
2096;16;0;0;2;2.159.248.962.216.710;19;0;4;0;1;0;0;15.239.451.551.655.300;4.0
2097;16;1;0;1;13.929.173.549.653.100;3;1;2;1;0;0;0;3.358.694.269.179.900;1.0
2098;16;1;0;2;11.778.720.451.250.900;20;1;3;0;0;0;0;176.569.517.319.031;4.0
2099;16;0;0;1;1.041.310.707.468.220;17;0;3;0;0;0;0;1.787.402.596.174.880;4.0
2100;17;0;1;4;1.484.402.018.242.260;6;0;1;0;1;1;1;3.154.023.245.749.200;1.0
2101;17;1;2;2;10.194.710.200.078.700;14;0;3;1;1;0;1;2.005.144.712.913.380;3.0
2102;16;1;2;2;8.448.915.800.617.580;20;1;2;1;0;0;0;17.207.596.503.292.200;4.0
2103;18;0;1;2;79.617.435.647.246.100;5;0;2;0;1;0;1;31.270.562.240.684.000;1.0
2104;15;0;0;3;0.5289380519533493;15;1;2;0;0;0;0;1.441.918.756.451.190;4.0
2105;16;1;2;3;6.711.144.033.933.140;19;1;3;1;0;0;1;16.209.212.385.063.700;4.0
2106;18;0;2;2;19.520.403.150.489.800;23;1;3;1;1;0;0;21.962.173.498.725.500;3.0
2107;15;1;0;2;17.471.111.524.541.700;7;0;2;0;1;0;0;31.030.753.433.789.700;1.0
2108;16;1;2;2;6.587.561.340.684.350;27;0;3;1;0;0;0;0.47362339554281907;4.0
2109;16;0;0;2;11.755.908.101.327.400;20;0;3;0;0;0;0;10.438.658.671.427.400;4.0
2110;17;0;2;1;1.694.593.491.070.980;15;1;3;1;0;0;0;2.385.530.670.601.700;3.0
2111;15;0;3;2;8.825.486.735.001.370;27;0;2;0;1;0;0;0.2701103141247828;4.0
2112;15;0;0;1;0.3591572750030192;21;0;0;0;1;0;1;0.4389817405690688;4.0
2113;18;0;2;3;14.902.092.363.728.000;15;0;2;1;0;1;0;1.558.059.855.369.600;4.0
2114;17;1;1;1;10.207.854.426.974.100;2;0;3;1;1;0;0;3.680.961.344.427.830;0.0
2115;17;1;3;4;19.388.787.513.517.500;16;0;1;0;1;0;0;21.105.837.595.046.000;3.0
2116;17;0;0;2;13.864.190.844.377.300;8;0;4;0;1;1;0;329.154.084.100.464;1.0
2117;17;0;2;2;14.183.238.287.713.900;24;0;3;0;0;0;0;0.42776335417497047;4.0
2118;15;0;0;2;37.872.175.158.372.500;2;0;3;0;0;0;0;2.846.487.468.746.020;2.0
2119;15;1;0;1;15.426.462.864.337.000;19;0;3;1;0;1;1;17.723.554.330.096.800;4.0
2120;16;0;0;1;16.828.795.199.124.800;28;1;2;0;0;0;0;0.7975176691622691;4.0
2121;16;0;3;0;12.353.891.723.771.800;6;1;3;1;1;0;0;35.209.314.528.229.300;0.0
2122;17;1;2;2;12.888.463.392.596.300;17;0;2;0;1;0;0;15.913.657.381.425.000;4.0
2123;17;1;2;2;0.5667490076676929;11;0;3;1;0;0;0;18.640.736.524.087.900;4.0
2124;17;0;3;2;1.657.060.519.163.010;18;1;3;0;1;0;0;24.118.406.224.250.700;3.0
2125;16;0;0;1;15.765.504.163.416.500;15;0;3;0;0;0;0;2.137.692.088.152.190;3.0
2126;18;0;0;1;5.180.702.882.066.940;21;0;3;0;0;0;0;1.073.333.389.897.040;4.0
2127;18;1;0;2;14.173.534.399.310.100;26;0;0;1;0;0;0;0.3124795812740794;4.0
2128;16;0;0;3;4.297.092.128.499.960;23;0;0;0;0;0;0;0.5022261210258885;4.0
2129;16;0;0;2;0.8066032210302598;16;0;3;0;0;1;0;14.903.088.969.066.100;4.0
2130;16;0;0;2;40.227.308.518.075.400;19;1;1;1;0;0;0;0.8765441058695893;4.0
2131;16;1;0;2;357.257.753.508.599;14;1;2;1;1;0;0;2.051.919.032.041.660;3.0
2132;16;1;0;0;6.754.959.934.696.940;0;0;2;1;0;0;0;3.294.332.437.143.910;1.0
